,Open,High,Low,Close,Close_frac_diff,Close_frac_diff_d,Close_SMA,Close_slope,Close_volatility,Close_regime,Close_regime_label,Close_trend,Close_detail_1,Close_detail_2,Close_detail_3,Close_details,Close_SMA_5,Close_SMA_10,Close_SMA_20,Close_SMA_50,Close_SMA_200,Close_EMA_5,Close_EMA_10,Close_EMA_20,Close_EMA_50,Close_EMA_200,Close_MACD,Close_MACD_Signal,Close_MACD_Hist,ATR,Plus_DI,Minus_DI,DX,ADX,Close_RSI_7,Close_RSI_14,Close_RSI_21,%K,%D,Close_ROC_5,Close_ROC_10,Close_ROC_20,Close_ROC_60,CCI_20,Close_BB_MA,Close_BB_STD,Close_BB_Upper,Close_BB_Lower,Close_BB_Width,Close_BB_PctB,ATR_14,ATR_Pct_14,ATR_10,KC_Middle,KC_Upper,KC_Lower,KC_Width,body_size,body_size_pct,upper_shadow,lower_shadow,upper_shadow_pct,lower_shadow_pct,direction,doji,dragonfly_doji,gravestone_doji,long_legged_doji,hammer,shooting_star,bullish_engulfing,bearish_engulfing,body_high,body_low,morning_star,evening_star,has_pattern,pattern_confidence,is_peak,is_valley,peak_prominence,valley_prominence,hs_top,hs_bottom,hs_confidence,double_top,double_bottom,double_confidence,support_level,resistance_level,support_strength,resistance_strength,fib_0.000,fib_0.236,fib_0.382,fib_0.500,fib_0.618,fib_0.786,fib_1.000,has_reversal_pattern,upper_channel,lower_channel,channel_width,channel_breakout_up,channel_breakout_down,breakout_strength,returns,volatility,volatility_breakout_up,volatility_breakout_down,volatility_breakout_strength,breakout_up,breakout_down,has_breakout
2024-02-12,1.0781,1.0806,1.0755,1.0771,-0.00036666666666684833,1.0,1.08042,-1.0717637633054666,0.0043273426877281545,-1,downtrend,1.0758553749298339,-0.001346678709926786,-0.002259362404509594,0.0011056131913609222,-0.0025004279230754576,1.0776400000000002,1.07673,1.08042,1.089496,1.08005,1.0773970431186493,1.0780400246355417,1.0804614115263667,1.0848372690382775,1.0824938441287846,-0.0033766761964004743,-0.0036023041141227323,0.00022562791772225794,0.0063785714285714236,10.974244120940941,9.518477043672718,7.1038251366148835,18.76233328419769,78.84615384615228,38.5185185185187,36.040609137055874,29.52380952380912,31.00529100529074,0.0,-0.12054896142433824,-0.7372592387798416,-2.001637703575654,-56.68079761343875,1.08042,0.0043273426877281545,1.0890746853754563,1.0717653146245436,0.01602096476454773,0.308196378263783,0.005952683954876906,0.5526584304964168,0.005766113657584499,1.0804614115263667,1.0919936388415357,1.0689291842111976,0.02134685643030498,0.001000000000000112,0.19607843137256695,0.0024999999999999467,0.0016000000000000458,0.49019607843135204,0.313725490196081,-1,False,False,False,False,False,False,False,False,1.0781,1.0771,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.0999868000000002,1.0936066,1.08845,1.0832934,1.0759518,1.0666,False,1.0883,1.0741,0.01419999999999999,False,False,0.0,-0.00034030441776999876,0.0026368608429258437,False,False,0.0,False,False,False
2024-02-13,1.0772,1.0796,1.07,1.0709,-0.0003666666666666263,1.0,1.07955,-1.1242644196643115,0.004408066768071043,-1,downtrend,1.0762581435060394,-0.0026871950773828318,-0.0015101597135115802,-0.0013493338153978784,-0.00554668860629229,1.0763,1.0761233333333333,1.07955,1.0889,1.0798969999999999,1.0752313620790996,1.0767418383381704,1.079550800904808,1.084290709468149,1.0823784824956624,-0.003730593345504518,-0.0036279619603990895,-0.00010263138510542861,0.006735714285714257,9.650053022269507,14.846235418875533,21.212121212119182,17.662340380925922,27.722772277228458,29.846153846153797,33.33333333333351,20.499278499277864,27.214045214044816,-0.6217520415738642,-0.5633105326689147,-1.5988238537168131,-1.6981824857719818,-126.10859801871062,1.07955,0.004408066768071043,1.088366133536142,1.070733866463858,0.01633297862283744,0.009422131338015786,0.006213206529528544,0.5801855009364595,0.0061495022918260315,1.079550800904808,1.09184980548846,1.067251796321156,0.02278541143843115,0.006299999999999972,0.6562500000000087,0.0023999999999999577,0.0008999999999999009,0.25,0.09374999999999133,-1,False,False,False,False,False,False,False,False,1.0772,1.0709,False,False,False,0,False,True,,0.023700000000000054,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.0999868000000002,1.0936066,1.08845,1.0832934,1.0759518,1.0666,False,1.0883,1.0741,0.01419999999999999,False,True,0.22535211267606295,-0.005756197196174928,0.0025821926488363766,False,True,1.0,False,True,True
2024-02-14,1.071,1.0735,1.0695,1.0725,-0.006199999999999983,1.0,1.0789449999999998,-1.136665597654296,0.004507709769785014,-1,downtrend,1.0767743860639254,-0.0026675431267457954,0.0020609910097361393,0.000439211284854876,-0.00016734083215478007,1.07516,1.07582,1.0789449999999998,1.088266,1.0797556666666666,1.0743209080527332,1.0759705950039575,1.078879296056731,1.0838283287046924,1.0822801891374967,-0.003837729649269539,-0.0036699154981731795,-0.00016781415109635945,0.006349999999999967,6.636670416198279,16.310461192350743,42.15686274509562,20.057156175263703,27.000000000000853,35.6466876971611,30.7317073170733,15.584117032392674,21.86906835182658,-0.5286588759042865,-0.28203062046737726,-1.1156186612576113,-1.6355854478752652,-143.90016403460743,1.0789449999999998,0.004507709769785014,1.0879604195395698,1.0699295804604299,0.01671154607430401,0.14255684542955638,0.006055120348847934,0.5645799859065672,0.005934552062643429,1.078879296056731,1.090748400182018,1.067010191931444,0.02200265436303794,0.0015000000000000568,0.3750000000000139,0.0009999999999998899,0.0015000000000000568,0.24999999999997224,0.3750000000000139,1,False,False,False,False,False,False,False,False,1.0725,1.071,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.0999868000000002,1.0936066,1.08845,1.0832934,1.0759518,1.0666,False,1.0872,1.0709,0.01629999999999998,False,False,0.0,0.0014940704080679268,0.0027236704709822615,False,False,0.0,False,False,False
2024-02-15,1.0727,1.0785,1.0725,1.0771,0.0016000000000000458,1.0,1.0785399999999998,-1.1322541957267451,0.004273960322967462,-1,downtrend,1.0773758727467981,-0.0018483862427090634,0.0029135314447760858,0.000932166053083772,0.0019973112551507945,1.0750133333333332,1.07612,1.0785399999999998,1.087602,1.079641,1.0752472720351556,1.0761759413668743,1.0787098392894234,1.0835644726770575,1.0822286449669745,-0.0035109819710312795,-0.0036381287927447995,0.00012714682171352,0.0060857142857142655,12.793427230047408,15.140845070422483,8.403361344535858,18.60055259142161,48.22695035461015,33.55048859934851,41.05011933174222,18.920734437975753,18.33470998988212,-0.06803773001392566,0.2793036030164675,-0.7464061924069343,-1.2981855947217347,-57.74368107404488,1.0785399999999998,0.004273960322967462,1.0870879206459347,1.069992079354065,0.01585091076072265,0.41576898876075197,0.006051183181073082,0.5618032848457044,0.0059410968563790864,1.0787098392894234,1.0905920330021817,1.0668276455766652,0.022030379774018494,0.0043999999999999595,0.733333333333326,0.0014000000000000679,0.00019999999999997797,0.23333333333334444,0.033333333333329634,1,False,False,False,False,False,False,False,False,1.0771,1.0727,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.0999868000000002,1.0936066,1.08845,1.0832934,1.0759518,1.0666,False,1.0872,1.0709,0.01629999999999998,False,False,0.0,0.004289044289044197,0.0026977112685102555,False,False,0.0,False,False,False
2024-02-16,1.077,1.0788,1.0732,1.0774,0.0045999999999999375,1.0,1.0781816666666668,-1.1194788401074018,0.004035883998496265,-1,downtrend,1.07802184320231,-0.0007708860934614232,5.393474614841889e-05,-0.001041017948865355,-0.0017579692961783592,1.0749999999999997,1.07632,1.0781816666666668,1.087032,1.0795314999999999,1.0759648480234372,1.076398497481988,1.0785850926904308,1.0833227286505063,1.0821805987483977,-0.0031910402633399393,-0.0035487110868638277,0.00035767082352388844,0.005642857142857124,11.39240506329133,16.329113924050574,17.80821917808121,18.765928407964687,47.101449275361844,47.74774774774749,40.625000000000036,33.269036738085326,22.59129606948461,-0.00618735305036866,0.18597731076808177,-0.6607861818852423,-1.3550631752426434,-44.5322744023289,1.0781816666666668,0.004035883998496265,1.0862534346636594,1.0701098986696742,0.014972927562286392,0.4515802072756466,0.006018955810996437,0.5586556349541895,0.005906987170741182,1.0785850926904308,1.0903990670319132,1.0667711183489483,0.021906429861761934,0.00039999999999995595,0.07142857142856293,0.0014000000000000679,0.0038000000000000256,0.25000000000000994,0.6785714285714272,1,False,False,False,False,False,False,False,False,1.0774,1.077,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.0999868000000002,1.0936066,1.08845,1.0832934,1.0759518,1.0666,False,1.0872,1.0709,0.01629999999999998,False,False,0.0,0.0002785256707826811,0.0029003761812201635,False,False,0.0,False,False,False
2024-02-17,1.0772,1.0788666666666666,1.0741666666666667,1.0775,0.00029999999999996696,1.0,1.07786,-1.0992439257138553,0.0038029935884923587,-1,downtrend,1.0786515638313903,0.00013918767078907173,-0.0016862467746329936,0.0001951081450028057,-0.001351950958841116,1.0750799999999998,1.07636,1.07786,1.0865099999999999,1.079428,1.076476565348958,1.076598770667081,1.0784817505294373,1.0830943863504865,1.082134025626523,-0.002896031344056471,-0.0034181751383023564,0.0005221437942458853,0.005264285714285689,12.302125734961766,14.925373134328293,9.634551495015549,17.686697982436165,48.76847290640326,51.277955271565354,41.39610389610384,49.01476298902375,33.73484472169497,0.03713675610435008,0.03713675610435008,-0.5935174364967044,-1.8670309653916362,-31.932819535370676,1.07786,0.0038029935884923587,1.0854659871769847,1.0702540128230154,0.014113126337343783,0.4763344328866686,0.0059247446816395434,0.5498602952797721,0.005786288453667057,1.0784817505294373,1.0900543274367713,1.0669091736221032,0.021460867375183587,0.00029999999999996696,0.06382978723403653,0.0013666666666667382,0.0030333333333332213,0.2907801418439914,0.6453900709219721,1,False,False,False,False,False,False,False,False,1.0775,1.0772,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.0999868000000002,1.0936066,1.08845,1.0832934,1.0759518,1.0666,False,1.0872,1.0709,0.01629999999999998,False,False,0.0,9.281603861155396e-05,0.002903447714077554,False,False,0.0,False,False,False
2024-02-18,1.0774,1.0789333333333333,1.0751333333333333,1.0776000000000001,9.999999999998899e-05,1.0,1.077575,-1.0809198145683263,0.0035809580050755016,-1,downtrend,1.079219834498728,0.00037762434869996356,-0.001122179524242962,0.0004954952724539532,-0.0002490599030890453,1.07642,1.07636,1.077575,1.0859846666666666,1.079348,1.0768510435659722,1.0767808123639753,1.0783977742885384,1.082878920219095,1.0820889109436722,-0.0026239185857110936,-0.003259323827784104,0.0006354052420730104,0.004949999999999978,13.179413179413388,13.131313131313025,0.18281535649113984,15.351554217862565,50.50251256281484,55.29010238907841,42.1875000000004,60.85961276490847,47.71447083067253,0.6256419833784888,2.220446049250313e-14,-0.5261700360010946,-1.4810751508502418,-17.81615902283226,1.077575,0.0035809580050755016,1.084736916010151,1.070413083989849,0.013292654358445653,0.5017453430035154,0.005772977204379579,0.5357254272809556,0.005587659608300354,1.0783977742885384,1.089573093505139,1.0672224550719378,0.020725783162847202,0.00020000000000020002,0.0526315789474207,0.0013333333333331865,0.002266666666666639,0.35087719298241515,0.5964912280701642,1,False,False,False,False,False,False,False,False,1.0776000000000001,1.0774,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1003408000000001,1.0941796000000001,1.0892,1.0842204,1.0771308,1.0681,False,1.0872,1.0709,0.01629999999999998,False,False,0.0,9.280742459405467e-05,0.0029042442426495574,False,False,0.0,False,False,False
2024-02-19,1.0776,1.079,1.0761,1.0777,0.00010000000000021103,1.0,1.0772599999999999,-1.050340086066348,0.003247610007440907,-1,downtrend,1.0797197649272474,0.0004029506681838333,-0.00025662866598978406,-0.0007752793231851246,-0.0006289573209910754,1.0774599999999999,1.0763099999999999,1.0772599999999999,1.085456,1.0792644999999998,1.0771340290439815,1.076947937388707,1.078331319594392,1.0826758253085422,1.0820452401880138,-0.002372845415090641,-0.0030820281452454117,0.0007091827301547709,0.004699999999999974,13.981762917933354,10.942249240121447,12.195121951220903,13.359932856401787,52.30769230769289,59.890109890109905,43.000000000000306,69.62078357427255,59.831719776068276,0.48484848484848797,-0.04637358560563021,-0.581180811808113,-2.0984738372092915,1.366306872532485,1.0772599999999999,0.003247610007440907,1.0837552200148817,1.070764779985118,0.012058778781133222,0.5338710620265437,0.005567764546923888,0.5166339934048333,0.005318893647470309,1.078331319594392,1.0889691068893326,1.0676935322994514,0.019730090560555958,0.00010000000000021103,0.03448275862076358,0.0012999999999998568,0.0014999999999998348,0.4482758620689312,0.5172413793103052,1,True,False,False,True,False,False,False,False,1.0777,1.0776,False,False,True,1,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1004666666666667,1.0943833333333333,1.0894666666666666,1.0845500000000001,1.07755,1.0686333333333333,False,1.0872,1.0709,0.01629999999999998,False,False,0.0,9.279881217527652e-05,0.002904623563984742,False,False,0.0,False,False,False
2024-02-20,1.0779,1.084,1.0761,1.0803,9.999999999998899e-05,1.0,1.0771950000000001,-0.9862812234298968,0.0031682133803751806,-1,downtrend,1.0801554954195118,0.0005902050339938158,0.0007682851559497086,0.0004339130705583414,0.0017924032605018659,1.0781,1.0765566666666666,1.0771950000000001,1.0849739999999999,1.079161,1.0781893526959878,1.0775574033180328,1.0785188129663548,1.0825826556885993,1.0820278746140037,-0.0019416872852302536,-0.0028539599732423804,0.0009122726880121269,0.004978571428571403,20.37302725968477,10.329985652797575,32.71028037383323,14.081162502630482,100.0,62.5641025641027,45.58472553699283,73.77653515584632,68.0856438316758,0.297094048834845,0.2288541827740742,-0.12019230769229061,-1.880108991825613,98.18410267149524,1.0771950000000001,0.0031682133803751806,1.0835314267607505,1.0708585732392497,0.011764679117059423,0.7450119063344302,0.0057343527935721835,0.5308111444572974,0.0055770042827232805,1.0785188129663548,1.0896728215318012,1.0673648044009083,0.020683938808204023,0.0023999999999999577,0.30379746835442434,0.0037000000000000366,0.0018000000000000238,0.4683544303797504,0.22784810126582528,1,False,False,False,False,False,False,False,False,1.0803,1.0779,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1005925333333335,1.0945870666666668,1.0897333333333334,1.0848796,1.0779692,1.0691666666666668,False,1.0872,1.0709,0.01629999999999998,False,False,0.0,0.0024125452352230514,0.002898168450672561,False,False,0.0,False,False,False
2024-02-21,1.0807,1.0825,1.079,1.0817,0.0025999999999999357,1.0,1.0769199999999999,-0.9765158063151924,0.002399522369667762,-1,downtrend,1.0805552033687746,0.0009103275586448416,0.000988357706676886,0.00018601439054451055,0.0020846996558662382,1.07896,1.07698,1.0769199999999999,1.084714,1.0790658333333334,1.079359568463992,1.0783106027147542,1.0788217831600353,1.0825480417400268,1.0820246121800337,-0.0014700769295250549,-0.0025771833644989152,0.0011071064349738604,0.005007142857142829,17.261055634807832,10.271041369472059,25.38860103627112,14.494073781131732,100.0,61.979166666666885,50.12224938875332,77.49818784301597,73.6318355243783,0.399108966029349,0.39289691869819343,-0.5058866813833607,-1.744027613770538,150.3601833660781,1.0769199999999999,0.002399522369667762,1.0817190447393354,1.0721209552606643,0.008912537123157835,0.9980157781006668,0.005574756165459889,0.5153698960395571,0.0053693038544509585,1.0788217831600353,1.0895603908689373,1.0680831754511333,0.01990802906750171,0.001000000000000112,0.2857142857143129,0.0007999999999999119,0.0017000000000000348,0.22857142857139956,0.48571428571428754,1,False,False,False,False,False,False,False,False,1.0817,1.0807,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1007184,1.0947908000000002,1.09,1.0852092,1.0783884000000001,1.0697,False,1.0872,1.0709,0.01629999999999998,False,False,0.0,0.001295936313986834,0.002920848725246994,False,False,0.0,False,False,False
2024-02-22,1.0816,1.0889,1.0802,1.0823,0.0014000000000000679,1.0,1.077115,-0.8835483029921765,0.002669416893237963,-1,downtrend,1.0809519950797222,0.0014978029416407499,-0.0003714750417244755,-0.00015388863409626841,0.000972439265820006,1.07992,1.0775,1.077115,1.0845179999999999,1.078975,1.0803397123093281,1.0790359476757079,1.0791530419066986,1.082538314612967,1.0820273523573467,-0.0010359653752884945,-0.002268939766656831,0.0012329743913683366,0.0052785714285714025,25.033829499323783,8.11907983761845,51.02040816326565,17.096721983269877,100.0,62.176165803108994,43.1754874651812,74.86669036615744,75.38047112167327,0.4454756380510627,0.4827778293566176,0.3616468842730036,-1.6805959302325535,241.99376947040219,1.077115,0.002669416893237963,1.082453833786476,1.0717761662135241,0.009913210356323934,0.9855929410215377,0.005797987867927034,0.535709864910564,0.005702373469005856,1.0791530419066986,1.0905577888447102,1.067748294968687,0.02113647739501561,0.000700000000000145,0.08045977011495983,0.006599999999999939,0.0013999999999998458,0.7586206896551715,0.16091954022986862,1,False,False,False,False,False,False,False,False,1.0823,1.0816,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1010016,1.0952492,1.0906,1.0859508,1.0793316,1.0709,False,1.0817,1.0709,0.010800000000000143,True,False,0.055555555555548704,0.0005546824443005693,0.0026732590590085735,False,False,0.0,True,False,True
2024-02-23,1.0824,1.0841,1.0812,1.0818,0.0005999999999999339,1.0,1.0773566666666665,-0.7797462447850845,0.00286677070398074,-1,downtrend,1.0813491940699496,0.0020204569436133644,-0.0009453145297477692,-0.00027832297963830923,0.0007968194342272861,1.0807600000000002,1.07859,1.0773566666666665,1.084268,1.078883,1.0808264748728855,1.079538502643761,1.0794051331536796,1.082509361098733,1.0820250901448358,-0.0007239296518806171,-0.0019599377437015883,0.0012360080918209712,0.00523571428571428,24.420190995907596,8.185538881309702,49.79079497907998,20.161899704753804,90.74074074074188,59.37500000000008,56.159420289855184,71.17312477781782,74.51266766233043,0.38975501113585054,1.0178354654963195,0.44879135844502205,-1.7170891251022002,170.08413716090715,1.0773566666666665,0.00286677070398074,1.083090208074628,1.071623125258705,0.01064372010747582,0.8874859373269364,0.005590988734503683,0.5168227707990094,0.0054221361221052835,1.0794051331536796,1.0902494053978902,1.068560860909469,0.02009305294394341,0.0005999999999999339,0.20689655172410626,0.0017000000000000348,0.000600000000000156,0.586206896551711,0.2068965517241828,-1,False,False,False,False,False,False,False,False,1.0824,1.0818,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1010016,1.0952492,1.0906,1.0859508,1.0793316,1.0709,False,1.0823,1.0709,0.011400000000000077,False,False,0.0,-0.00046197911854384266,0.0019352497851164174,False,False,0.0,False,False,False
2024-02-24,1.0824666666666667,1.0847666666666667,1.0812,1.0827666666666667,-0.0004999999999999449,1.0,1.0777183333333333,-0.6583030682914437,0.0030734569180479203,-1,downtrend,1.0817742851713759,0.0021166651357580222,7.553868853197172e-05,0.0003423301828511035,0.002534534007141098,1.0817733333333335,1.0796166666666667,1.0777183333333333,1.0840413333333334,1.0788198333333334,1.0814732054708127,1.0801254415570165,1.0797252792025356,1.082519451513162,1.0820324690157,-0.00039409429800207896,-0.0016467690545616865,0.0012526747565596076,0.005202380952380966,25.03432494279199,8.237986270022867,50.48143053645159,23.602195417887256,92.02127659574553,62.45791245791219,60.68796068796078,65.92210767468548,70.65397427288694,0.4701370201973143,0.9572649572649583,0.6725345564990937,-1.941073477027111,156.40844833954318,1.0777183333333333,0.0030734569180479203,1.0838652471694292,1.0715714194972374,0.011407273395978648,0.9106396695922848,0.005446394301086757,0.50300720078996,0.005236589176561427,1.0797252792025356,1.0901984575556585,1.0692521008494127,0.019399709453608756,0.00029999999999996696,0.08411214953269981,0.0020000000000000018,0.0012666666666667492,0.5607476635513943,0.3551401869159059,1,False,False,False,False,False,False,False,False,1.0827666666666667,1.0824666666666667,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1010016,1.0952492,1.0906,1.0859508,1.0793316,1.0709,False,1.0823,1.0709,0.011400000000000077,True,False,0.0409356725146151,0.0008935724409933066,0.001909143253755822,False,False,0.0,True,False,True
2024-02-25,1.0825333333333333,1.0854333333333335,1.0812,1.0837333333333334,0.0009666666666665602,1.0,1.0782,-0.5529448115883184,0.0032275495385179548,-1,downtrend,1.0822846264062245,0.001742069984898129,0.0006836932125751329,-0.0002331556623324879,0.0021926075351407738,1.08246,1.08028,1.0782,1.0838286666666666,1.078752,1.0822265814249863,1.0807814218799832,1.0801069986435639,1.0825670547217963,1.082049393038761,-5.407217214647986e-05,-0.0013282296780786453,0.0012741575059321655,0.005178571428571445,25.60919540229902,8.275862068965498,51.15332428765298,27.08869412826635,92.99065420560814,65.35947712418351,65.37499999999987,68.38487972508649,68.49337072586327,0.3178129531920204,0.615851205397222,0.8968749030195955,-2.392746705094717,142.48155119356872,1.0782,0.0032275495385179548,1.084655099077036,1.071744900922964,0.011973843585672432,0.9286017354108633,0.005359747089104384,0.49456327716883464,0.005136263592238637,1.0801069986435639,1.090379525828041,1.0698344714590866,0.019021313994590984,0.0012000000000000899,0.2834645669291417,0.0017000000000000348,0.0013333333333334085,0.40157480314959554,0.3149606299212627,1,False,False,False,False,False,False,False,False,1.0837333333333334,1.0825333333333333,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1010016,1.0952492,1.0906,1.0859508,1.0793316,1.0709,False,1.0827666666666667,1.0709,0.011866666666666692,True,False,0.08146067415731294,0.0008927746821414395,0.001878235261650039,False,False,0.0,True,False,True
2024-02-26,1.0826,1.0861,1.0812,1.0847,0.0009666666666667822,1.0,1.078665,-0.4517516335043603,0.0034641771594432088,0,sideways,1.0829119547483914,0.0008105574395565648,0.0004454644974350214,-1.0389603697477633e-05,0.0012456323332941087,1.0830600000000001,1.0810100000000002,1.078665,1.08363,1.078686,1.0830510542833243,1.081493890629077,1.0805444273441769,1.082650699634667,1.0820757672373802,0.00029005614684374237,-0.0010045725130941679,0.0012946286599379102,0.005164285714285732,26.141078838174376,8.29875518672197,51.8072289156629,30.28179439819835,93.75000000000051,68.0952380952383,70.22900763358768,73.3676975945021,69.22489499809139,0.2773412221503069,0.6775570818637444,0.8647944950716191,-1.9169906863188424,130.9625299395079,1.078665,0.0034641771594432088,1.0855933543188865,1.0717366456811135,0.012846165063085386,0.9355291114044769,0.005326908011311223,0.49109505036519063,0.005112637233014786,1.0805444273441769,1.0907697018102065,1.0703191528781473,0.01892615279347998,0.0020999999999999908,0.4285714285714156,0.0014000000000000679,0.0014000000000000679,0.2857142857142922,0.2857142857142922,1,False,False,False,False,False,False,False,False,1.0847,1.0826,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1010016,1.0952492,1.0906,1.0859508,1.0793316,1.0709,False,1.0837333333333334,1.0709,0.012833333333333474,True,False,0.0753246753246662,0.0008919783464564901,0.0018396451339965404,False,False,0.0,True,False,True
2024-02-27,1.085,1.0867,1.0832,1.0844,0.0009666666666665602,1.0,1.07903,-0.37071405158605186,0.00366912039113454,0,sideways,1.0836643778949155,-0.0004884221663304359,-0.00010313931766935469,0.00023202331461696167,-0.000359538169382829,1.0834800000000002,1.0817,1.07903,1.08342,1.0786360000000002,1.0835007028555497,1.082022274151063,1.0809116247399695,1.0827192996489938,1.0820988939315357,0.0005324352440940761,-0.0006971709616565192,0.0012296062057505952,0.004728571428571463,29.45619335347422,0.755287009063691,94.99999999999841,35.552357168761155,85.96491228070285,94.70198675496744,67.857142857143,76.17411225658694,72.6422298587252,0.19403122978840504,0.6403712296983777,0.6777457989044722,-1.7397607828923412,126.21607782897512,1.07903,0.00366912039113454,1.086368240782269,1.0716917592177309,0.01360155098981322,0.8658915099226019,0.005196414581931854,0.4791972133836088,0.0049513735097133135,1.0809116247399695,1.090814371759396,1.0710088777205429,0.018322954056135494,0.0005999999999999339,0.17142857142854967,0.0017000000000000348,0.0012000000000000899,0.48571428571428754,0.3428571428571628,-1,False,False,False,False,False,False,False,False,1.085,1.0844,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1010016,1.0952492,1.0906,1.0859508,1.0793316,1.0709,False,1.0847,1.0709,0.013800000000000034,False,False,0.0,-0.0002765741679726652,0.0018340723888800403,False,False,0.0,False,False,False
2024-02-28,1.0844,1.0848,1.0796,1.0836,-0.00029999999999996696,1.0,1.07933,-0.28731384649497427,0.0037893649269900172,0,sideways,1.0845276478184487,-0.0017983488803229193,-0.0008278152824109367,0.0005271835890839925,-0.0020989805736498636,1.08384,1.0823,1.07933,1.0832300000000001,1.0785886666666666,1.0835338019036997,1.0823091333963242,1.08116766047902,1.0827538369176608,1.0821138303103264,0.00065244809528342,-0.00042724715026853135,0.0010796952455519513,0.004814285714285755,28.931750741839622,5.341246290801212,68.83116883116858,37.45766474633779,68.62745098039053,88.81118881118847,63.37448559670759,74.27918866817535,74.60699950642149,0.16638935108150843,0.556792873051215,0.556792873051215,-1.835970527841524,71.32506273636152,1.07933,0.0037893649269900172,1.08690872985398,1.07175127014602,0.0140433970221897,0.7817094739006686,0.005196670683222443,0.4795746293117796,0.004976236158741992,1.08116766047902,1.0911201327965039,1.071215188161536,0.01841059935713292,0.0008000000000001339,0.15384615384617684,0.00039999999999995595,0.0040000000000000036,0.07692307692306707,0.7692307692307561,-1,False,False,False,False,True,False,False,False,1.0844,1.0836,False,False,True,1,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1010016,1.0952492,1.0906,1.0859508,1.0793316,1.0709,False,1.0847,1.0709,0.013800000000000034,False,False,0.0,-0.0007377351530801768,0.001819822044928144,False,False,0.0,False,False,False
2024-02-29,1.0836,1.0857,1.0795,1.0803,-0.0008000000000001339,1.0,1.079435,-0.22707141041541368,0.0037854982599676004,0,sideways,1.0854348579045052,-0.002754729744955726,-0.0003665956492094733,-0.001601483655715227,-0.004722809049880427,1.0833466666666667,1.08256,1.079435,1.082894,1.0785315,1.0824558679357998,1.0819438364151743,1.0810850261476848,1.082657608018929,1.082095782247537,0.0004757920887192846,-0.0002466393024709682,0.0007224313911902528,0.004828571428571483,22.78106508875726,5.325443786982259,62.10526315789449,41.293514875863416,37.17948717948685,62.30769230769276,54.981549815498404,63.23666015897154,71.22998702791129,-0.2278114706153911,0.24125452352230514,0.19476905954367574,-2.1585557299843017,48.629899410331014,1.079435,0.0037854982599676004,1.087005996519935,1.0718640034800648,0.01402770249238739,0.5571259013078724,0.005268337062992283,0.48767352244675394,0.005098612542867814,1.0810850261476848,1.0912822512334204,1.0708878010619491,0.01886479756744424,0.0032999999999998586,0.5322580645160886,0.002100000000000213,0.0008000000000001339,0.33870967741937796,0.12903225806453344,-1,False,False,False,False,False,False,False,False,1.0836,1.0803,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1103,1.1010016,1.0952492,1.0906,1.0859508,1.0793316,1.0709,False,1.0847,1.0709,0.013800000000000034,False,False,0.0,-0.0030454042081947685,0.001835262935819809,False,False,0.0,False,False,False
