,Close_ROC_20,returns,High,Close_RSI_7,Close_trend,Close_RSI_14,Close_MACD_Hist,Close_ROC_10,Close_detail_2,body_high,Close_ROC_60,Close_ROC_5,DX,Close_detail_3,Close_EMA_5,body_low,Open,direction,Close_BB_PctB,Close_RSI_21,Low,Close_details,Close
2021-05-01,0.8473341750024233,0.002292360407316396,1.3951,41.75654853620997,1.3861819539687874,46.540469973890296,-0.0004599802152599826,-0.5982721899155163,-0.00013894987227393733,1.3903666666666668,-0.7692491459423301,-0.3622145461523618,8.11220621683103,-0.0003161841532281439,1.387118359720161,1.3845666666666667,1.3903666666666668,-1,0.41837644720075146,59.435364041604686,1.3801333333333334,-0.0001275624695475498,1.3845666666666667
2021-05-02,0.999514798641421,0.0022871175096901286,1.3941999999999999,47.64542936288066,1.3880421795081777,44.436906377204835,-0.00046301004875578026,0.29873759275320655,0.0035627840250633393,1.3877333333333333,-0.5422967581643179,-0.24918535556833765,22.117847993169136,0.0013627576808651423,1.387323350924552,1.3865333333333334,1.3865333333333334,1,0.5094309821715709,60.66282420749272,1.3800666666666666,0.003083823434850316,1.3877333333333333
2021-05-03,1.1710794297352445,0.0022818985395849367,1.3933,52.4528301886794,1.3904586618253036,42.16101694915248,-0.000256172489537812,0.25227043390514403,0.003710040457041752,1.3909,0.1079602706204108,-0.16508756818833792,40.175953079179386,0.0011367547378369409,1.3885155672830347,1.3827,1.3827,1,0.6190514884009258,61.81818181818174,1.38,0.0016243756878967723,1.3909
2021-05-04,0.7766003774132724,-0.0017255014738658536,1.3916,45.05494505494517,1.3931257310943979,44.32071269487762,-0.00028330467400722315,0.026414369416971617,-0.0013784065645643835,1.3911,0.3178961057727081,-0.39454806312767543,47.07692307692376,-0.002446282775363855,1.3885103781886898,1.3885,1.3911,-1,0.4824984553238577,59.37072503419974,1.3838,-0.006917604751255225,1.3885
2021-05-05,0.8486870738430241,0.0012963629816349354,1.3927,44.64944649446511,1.3960368096330622,47.17391304347833,-0.00018698235043594917,0.10320165122641445,-0.004605673675997767,1.3903,0.48908591528935563,0.6442739250036356,34.45945945945982,0.0016455908814934387,1.38910691879246,1.3887,1.3887,1,0.5518184494669791,58.69262865090412,1.3874,-0.004850895490406261,1.3903
2021-05-06,0.3976861894432471,-0.0012946846004460166,1.3942,40.21352313167289,1.3990132268495052,56.36363636363654,-0.00024764792744726106,-0.07915947035117554,-0.0032646211137726576,1.3903,0.4001060522066169,0.28408406962467936,23.015873015873694,-0.0010403232611623466,1.3889046125283069,1.3885,1.3903,-1,0.4240775550028425,56.79012345679012,1.3856,-0.004325457743688218,1.3885
2021-05-07,0.6555723651033629,0.006265754411235003,1.4007,82.64462809917363,1.4017696788614746,61.290322580645224,0.0002671196204155348,0.43128234617595407,-0.0005599048044072362,1.3972,1.0706018518518379,0.6821675634127722,2.2082018927435234,0.0014719076330204858,1.391669741685538,1.3887,1.3887,1,0.9126004620898321,59.19689119170982,1.3887,0.002389954857631662,1.3972
2021-05-08,0.6412096851373228,0.003530871266342217,1.4058,83.82541720154039,1.4041477221388523,64.70588235294123,0.0008745838507910886,0.6412096851373228,0.0027205433472409996,1.4021333333333332,0.9237265769332259,0.8076305509622017,13.084112149531245,-0.0005543927527529294,1.3951576055681365,1.3918,1.3918,1,1.0757200973420853,59.10861099091289,1.3917333333333333,0.003942209261444742,1.4021333333333332
2021-05-09,0.6269517747741205,0.0035184480791177197,1.4109,84.85576923076933,1.4059655318480062,67.56756756756761,0.0015063109336830747,0.9373505499761015,0.004354452588565583,1.4070666666666667,1.0098109595596982,1.337174408834474,21.78301093355673,-0.0015776574863837877,1.39912729260098,1.3949,1.3949,1,1.1675754536915284,59.019947961838675,1.3947666666666667,0.004275337009718427,1.4070666666666667
2021-05-10,1.320321469575192,0.0035061120060646545,1.416,85.76271186440678,1.4072177092398097,70.00000000000004,0.002116696137604847,2.215144056754026,0.0021814853310492877,1.412,0.929235167977116,1.5608142127598201,28.89908256880615,0.00018147365589130603,1.40341819506732,1.398,1.398,1,1.1583667916190006,58.930899608865595,1.3978,0.003389267735257161,1.412
2021-05-11,1.5220044511450759,0.0014872521246458437,1.4167,93.83561643835606,1.408266697289146,70.26548672566372,0.0024960661714343423,2.1330380143004923,-0.0008637906926379968,1.4141,1.5730498491595801,1.8437162405473329,31.80778032036562,0.0036744966808241524,1.4069787967115466,1.4118,1.4118,1,1.0802858979121044,63.83265856950068,1.4104,0.0033000699117953095,1.4141
2021-05-12,1.5611448395490113,-0.0062937557457038995,1.4155,70.52341597796143,1.409336411658427,59.4637223974764,0.002003069826403845,1.2586471944658006,-0.002745287631114384,1.4141,1.0039054076718568,0.5725737188662983,12.499999999999513,-0.002692270520116884,1.4063858644743645,1.4052,1.4141,-1,0.8020809668648986,57.4726609963548,1.405,-0.005168686077343721,1.4052
2021-05-13,1.2685598962087319,-0.000142328494164512,1.4079,73.77521613832866,1.4103352579829327,58.75796178343962,0.0015397830925933387,1.0137321158961932,-0.002949206427080083,1.4055,1.059748729260579,0.20445036135414707,2.479338842975373,-0.0018599961012004873,1.4059239096495764,1.405,1.4055,-1,0.7678522677159294,64.61748633879793,1.4005,-0.004782297591537917,1.405
2021-05-14,1.5464412640476377,0.003274021352313028,1.4112,70.26143790849684,1.4112884931419418,75.7299270072994,0.001422219332846763,1.5196254951386212,-0.0007267331258734466,1.4096,1.4611674944216446,0.1800435895006114,38.65979381443234,0.002187043507404061,1.4071492730997177,1.4052,1.4052,1,0.8474044954977666,65.00000000000007,1.4036,0.0010699412942124452,1.4096
2021-05-15,1.5840253444055152,0.0008986000756716628,1.4124,66.21287128712905,1.4122217304068108,74.85822306238197,0.0013115438504234323,1.4792970342132339,0.0014106244255872164,1.4108666666666667,1.5962170855236213,-0.08026440037770532,40.734557595992776,0.0006952757379163394,1.4083884042887007,1.4064666666666668,1.4064666666666668,1,0.8384778888822775,65.25044722719156,1.4049333333333334,0.001588318370692025,1.4108666666666667
2021-05-16,1.6215697562847797,0.0008977933185274622,1.4136,60.88825214899705,1.4131026503509407,73.9215686274511,0.0012079983247161924,1.7020765814427907,0.0016494365422806165,1.4121333333333332,1.133949246818955,-0.13907550149683257,42.69480519480521,-0.0009814397062528164,1.409636713970245,1.4077333333333333,1.4077333333333333,1,0.8301233288190392,65.4973357015986,1.4062666666666666,0.0003909503085812217,1.4121333333333332
2021-05-17,1.5957446808510634,0.00089698800868665,1.4148,53.57142857142877,1.4140718090965712,72.91242362525469,0.001111596472771841,1.159461780704274,0.0011401674195084623,1.4134,1.5373563218390895,0.5835468260745769,44.549763033175466,-0.00107504036577476,1.41089114264683,1.409,1.409,1,0.8222144632604851,65.74074074074085,1.4076,0.0002811205369179625,1.4134
2021-05-18,1.8303186907838054,0.0037498231215509215,1.4221,60.08771929824599,1.415129309267549,79.03846153846165,0.0012795900390386132,1.181532902244209,3.119069059849502e-05,1.4187,2.300259590423992,0.975088967971538,52.727272727272656,0.0032720300007364955,1.4134940950978867,1.4131,1.4131,1,0.8894151998529242,67.3392181588904,1.4129,0.004087014094979362,1.4187
2021-05-19,1.2410329985652835,-0.005216042856135972,1.4202,64.31924882629099,1.4160086104504683,68.22916666666663,0.0007910942558917522,0.30086231403392283,-0.0011914368379290364,1.419,1.7788889155989196,0.12060158910329744,42.80155642023298,-0.004644293361791853,1.4127627300652579,1.4113,1.419,-1,0.7087658208765969,60.6847697756789,1.4099,-0.005080672067101842,1.4113
2021-05-20,2.7146373244534505,0.005385105930702183,1.4194,74.21602787456436,1.4165855409743138,73.97476340694008,0.0008721933164322297,0.4886685552408121,-0.0012832999231749908,1.4189,2.339279703803432,0.5693899730661922,47.98387096774149,0.0033277682548415884,1.414808486710172,1.411,1.411,1,0.8427490268981053,63.60655737704927,1.4101,0.0018358180440562937,1.4189
2021-05-21,2.17637287237884,-0.002960039467192921,1.4234,59.010600706713895,1.4169071165958114,64.85568760611213,0.000551015705303688,0.04242981401598733,-1.9466868057685055e-05,1.4191,2.0486186251172267,0.18175809649703112,45.22292993630533,-0.0003935907635290116,1.414772324473448,1.4147,1.4191,-1,0.7298138588920601,70.03610108303258,1.4139,-0.0020335351344455896,1.4147
2021-05-22,1.9624327440430411,0.00018849697226741569,1.4213666666666667,57.50915750915747,1.4169886205818811,61.83159188690855,0.000278331886330814,0.6950374798367909,0.0018580081777894361,1.4180333333333333,2.9066666666666796,0.11084382812132088,35.559006211180204,-0.00030050555822797736,1.414837105204521,1.4149666666666667,1.4180333333333333,-1,0.7160191591401149,68.95261845386537,1.4129666666666667,-0.0013716616643067586,1.4149666666666667
2021-05-23,1.7494667721139834,0.00018846144785511498,1.4193333333333333,55.89353612167315,1.416945619476815,58.23806321452591,4.970319850943709e-05,0.7283511269276399,0.0017059506390400638,1.4169666666666667,3.4300470169797093,-0.24435516082799147,23.817712811693458,-0.0006841311424687947,1.4149691812474585,1.4152333333333333,1.4169666666666667,-1,0.7024320507868935,67.78783958602853,1.4120333333333333,-0.002271604247350163,1.4152333333333333
2021-05-24,1.9445444724522698,0.00018842593683010556,1.4173,54.15019762845846,1.4168814143271942,53.89755011135865,-0.00013944077663228735,0.4185584562996558,-0.0010851276277981706,1.4159,3.0803961549664916,0.2975979593282885,9.248554913295006,0.0001418536280663745,1.4151461208316392,1.4155,1.4159,-1,0.6936477426850782,66.53225806451616,1.4111,-0.0030770359514298794,1.4155
2021-05-25,1.783787671725512,-0.00028258565877781194,1.4212,41.17647058823516,1.416710588964873,51.15740740740754,-0.00033614855456577143,0.30005197750790913,-0.0023469792295172836,1.4157,2.640168274461452,-0.26781309465079284,16.9312169312168,0.0014374752523016825,1.4151307472210928,1.4151,1.4157,-1,0.6672888332475125,68.37016574585638,1.4116,-0.000974347213435666,1.4151
2021-05-26,1.6780698595606713,-0.002331990672037376,1.4177,51.533742331288174,1.4164327110978723,58.776595744680755,-0.000711590505310074,-0.02360494759701126,-0.0008287876967295038,1.4153,2.4701812111388,-0.20499045734079235,34.75609756097591,-0.0024987664991358797,1.4140204981473952,1.4118,1.4153,-1,0.5251250533575644,64.54668470906623,1.4112,-0.0011527428230277568,1.4118
2021-05-27,1.6676209561981237,0.006162345941351566,1.422,54.59770114942539,1.4161576360231891,66.81127982646419,-0.00041194446095588547,0.5023347955285251,0.00020538264567937107,1.4205,3.171528870596796,0.3910575042992859,61.96319018404915,0.002721265226020158,1.4161803320982636,1.4122,1.4122,1,0.9199536505903262,69.80198019801982,1.4091,0.006595361525386482,1.4205
2021-05-28,1.181532902244209,-0.0012671594508976147,1.4212,63.333333333333236,1.415927696329434,60.50808314087764,-0.0003740208460195878,0.0,0.0003576586493508124,1.4207,3.11069118395233,0.24495371787927045,57.67918088737196,-0.0013317323225543664,1.4170202213988425,1.4187,1.4207,-1,0.8132844450177332,64.54668470906634,1.4135,0.00267817725788559,1.4187
2021-05-29,0.878896996114853,0.0005169051479052555,1.4214333333333333,64.43965517241358,1.4157972407041666,60.01558846453614,-0.0003396039138276333,0.5763008101277833,0.001372100069535115,1.4198,3.3141664847029295,0.27787589779819655,56.235294117646816,-0.0005042725765400445,1.417824592043673,1.4194333333333333,1.4198,-1,0.8231924160077118,62.41032998565285,1.4144666666666668,0.0035391417303960713,1.4194333333333333
2021-05-30,0.5783758262511984,0.0005166380950145655,1.4216666666666666,65.48117154811732,1.4158142312040236,59.51065509076575,-0.00030841506888647056,0.08927103155027538,0.00240147240087023,1.4201666666666668,3.0674698212255436,0.3580430122724021,54.689403166869596,0.00032601165556400447,1.418605283584671,1.4189,1.4189,1,0.827088263063641,60.00000000000007,1.4154333333333333,0.004049459007189487,1.4201666666666668
2021-05-31,0.4808712255144787,0.0005163713179203722,1.4219,66.46341463414637,1.415937348037369,58.9928057553957,-0.0002801815569568253,0.43825546052167486,0.0011706538498158533,1.4209,2.7404193781634056,0.6445672191528695,53.03030303030272,0.0013623214443500913,1.4193701890564474,1.418,1.418,1,0.831474855666047,57.259380097879365,1.4164,0.0026869825523682467,1.4209
2021-06-01,0.6689439225733063,-0.004433809557322754,1.425,48.87892376681628,1.4161434662719907,45.19906323185015,-0.0007034927495943762,-0.02591344908007276,-0.0019727816452089503,1.4213,2.2922843300311024,-0.41534670890531755,44.14414414414427,-0.002662009145388032,1.4177801260376317,1.4146,1.4213,-1,0.47173648369797416,50.381679389313106,1.4146,-0.004891523752275357,1.4146
2021-06-02,0.8398576512455458,0.0015552099533437946,1.4185,61.79245283018889,1.416452637018448,57.3333333333334,-0.0008435791982449956,0.11070023788775085,-0.0034626385622394894,1.4168,2.2837203705931897,-0.1339254246845667,41.59292035398272,0.002886048334896275,1.4174534173584212,1.4153,1.4153,1,0.5815702312579197,59.86394557823131,1.4112,-0.0009870258486331558,1.4168
2021-06-03,0.049659477866081936,-0.004587803500846976,1.4204,23.15789473684201,1.416832430737827,38.18681318681326,-0.001352093288801844,-0.3673613564111555,-0.0019722534902085953,1.4171,1.6481272373447542,-0.6434492637907074,27.490039840638065,-0.0022795628349190564,1.4150689449056142,1.4103,1.4171,-1,0.104956458492391,54.070660522273485,1.4087,-0.004993029850040399,1.4103
2021-06-04,0.32131550347302973,0.0036162518613060968,1.4202,42.60089686098628,1.417215361689686,50.938337801608476,-0.0013215069443788486,0.02119991520033171,0.00037993658301462235,1.4154,1.849319997121679,-0.3356413566482863,11.62790697674504,0.0012810362772935982,1.4151792966037429,1.4105,1.4105,1,0.45917066008924834,54.42073170731709,1.4083,0.00032608197712968173,1.4154
2021-06-05,0.287980360683604,0.0005652112477037008,1.4198333333333333,42.77198211624414,1.4175225377473213,51.62995594713639,-0.0012260302509140971,0.31165887519477575,0.0024904457865727848,1.4162,2.452434348549515,-0.330776268562194,16.693679092382848,-6.040738952293128e-05,1.415519531069162,1.4127,1.4127,1,0.5056473817634553,54.09416581371535,1.4092333333333333,6.651686368343307e-05,1.4162
2021-06-06,0.25470496674686594,0.0005648919644118955,1.4194666666666667,42.94205052005914,1.4176287188829573,52.30234578627284,-0.0010920922189020183,-0.24639211545230966,0.0030820659175734536,1.417,3.1746031746031855,0.16965926763750083,22.24108658743745,-0.0006494620005282596,1.4160130207127748,1.4149,1.4149,1,0.5568224290993034,53.76288659793824,1.4101666666666668,-0.0008516579952541234,1.417
2021-06-07,-0.06343835906111872,0.0005645730416372619,1.4191,43.1111111111108,1.4173802130605395,52.9562982005141,-0.0009385795188939288,-0.06343835906111872,0.0012484697296005023,1.4178,3.2403699118910723,0.07058159232071759,28.342245989305347,0.0003734771117677474,1.4166086804751832,1.4171,1.4171,1,0.6277040244042847,53.42679127725854,1.4111,-0.001867948552613291,1.4178
2021-06-08,0.2975979593282885,-0.0016222316264634662,1.4187,52.43243243243219,1.4166070386350127,50.49019607843132,-0.000976540730868663,-0.27710588732592356,-0.0003433614851003196,1.4183,3.2608695652173836,0.3687158760547371,9.459459459459966,0.0003612126038413593,1.4162391203167888,1.4155,1.4183,-1,0.41225508906012315,47.385620915032604,1.412,-0.0026213784985469114,1.4155
2021-06-09,-0.5003876242159477,-0.0026139173436948715,1.4191,37.49999999999959,1.4151858298229953,50.0,-0.0012196430874336925,-0.5891327309001437,-0.0006806968082627886,1.4158,2.9108756924871138,-0.25434506146673197,5.194805194806107,-0.001824447532624772,1.4147594135445258,1.4118,1.4158,-1,0.12791955897337523,50.4347826086956,1.411,-0.003034643334482871,1.4118
2021-06-10,0.18378454796068588,0.0038957359399349745,1.4179,68.42105263157876,1.4131088724473948,45.789473684210385,-0.000988677791517457,-0.2533605461327415,-0.0022945151201920343,1.4173,3.2315237447800405,0.07767264510663008,48.64864864864804,0.003324365978862537,1.4156062756963506,1.412,1.412,1,0.5907091933300136,48.55595667870031,1.4073,0.0032642921122744235,1.4173
2021-06-11,-0.3086056208626786,-0.004727298384251677,1.4187,38.34951456310697,1.4104404864897675,40.5594405594405,-0.0012490057596063597,-0.282765446062494,-0.004412806804578912,1.4177,2.663755458515271,-0.4516584333098095,41.025641025639196,-0.0024487985808066266,1.4139375171309005,1.4106,1.4177,-1,0.0688113936328453,46.4594127806563,1.4095,-0.002169967841631469,1.4106
2021-06-12,-0.3132581199802087,0.00014178363816808037,1.4166333333333334,36.50000000000039,1.4073527342413295,39.81117230527147,-0.0013604313882667907,-0.42348955392433885,-0.0025945048125277006,1.4157666666666666,2.6185627000290923,-0.49372266892367955,46.090534979421555,8.06827710570984e-05,1.4128916780872671,1.4108,1.4157666666666666,-1,0.12695768834436255,46.397694524495684,1.4086666666666667,0.0031081608289722624,1.4108
2021-06-13,-0.31790886612503844,0.00014176353841799383,1.4145666666666667,34.536082474226674,1.40404437721693,39.043824701195,-0.0013695861013936733,0.04963482946889197,0.002988868914911179,1.4138333333333333,2.4096385542168752,-0.31790886612503844,50.793650793648716,0.0006197877007554647,1.4122611187248448,1.411,1.4138333333333333,-1,0.17491047593523723,46.33583381419505,1.4078333333333333,0.007847864697908246,1.411
